"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,municipal water distribution,electricity,0.00100909,0.00220102,0.00346585,0.0036643,0.00422289,0.00477271,0.0054764,0.00622121,0.00703167,0.0079106,0.00882976,0.0097762,0.0107289,0.0116981,0.0126571,0.0135673,0.0144113,0.0151955,0.0158969,0.0163249,0.0166078,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,municipal water treatment,electricity,9.60E-04,0.00209424,0.00329828,0.00348662,0.00401847,0.00454168,0.0052113,0.00592003,0.00669123,0.00752758,0.0084022,0.00930278,0.0102093,0.0111316,0.0120441,0.0129103,0.0137133,0.0144595,0.0151269,0.0155342,0.0158034,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,other industrial energy use,biomass,0.3704,0.537917,0.584863,0.6798856,0.800406154,0.99129087,1.28854152,1.609236071,1.96672089,2.365520827,2.729839052,2.98294817,3.110254963,3.117778539,3.025075504,2.849829871,2.615801113,2.348985591,2.076052299,1.819467921,1.58845837,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,other industrial energy use,coal,0.0068512,0.0062481,0.0085077,0.0320228,0.04101147,0.05603545,0.08353189,0.12287473,0.17610982,0.24201421,0.318384863,0.404318097,0.494274106,0.580913185,0.657084831,0.716834421,0.757493828,0.77829778,0.78247881,0.77602131,0.76228293,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,other industrial energy use,electricity,0.0070934,0.0156174,0.0198058,0.0323812,0.0569359,0.125191,0.2600551,0.4791102,0.79644897,1.2109265,1.753016504,2.479723124,3.390973603,4.44834294,5.60308781,6.79277496,7.95557302,9.0503413,10.0599029,11.0040819,11.8770978,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,other industrial energy use,gas,0,0.0109419,0.0198943,0.010002,0.01281205,0.01682082,0.02322263,0.03163526,0.04162021,0.054878354,0.072081503,0.09550919,0.125831503,0.160826247,0.199665643,0.241108819,0.282397365,0.322342023,0.357831507,0.386771643,0.409119616,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,other industrial energy use,hydrogen,0,0,0,0,0,3.60E-04,0.002688772,0.007312,0.014494506,0.024766366,0.039315825,0.059755064,0.086581585,0.118450997,0.153785427,0.190876473,0.227402566,0.261903285,0.292483669,0.318070004,0.338264921,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,other industrial energy use,refined liquids,0.0285328,0.0463413,0.074965,0.0789627,0.108534,0.1437794,0.1871905,0.2369988,0.3000917,0.37743447,0.475373408,0.597991757,0.741956977,0.896498709,1.053701355,1.20180697,1.33389149,1.44735406,1.54235235,1.62260298,1.68692434,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,other industrial feedstocks,gas,0,0.0193917,0.0059219,0.0196007,0.0206536,0.0281498,0.0411533,0.056914,0.0744799,0.0991165,0.127792,0.162931,0.202876,0.244578,0.289446,0.336587,0.380428,0.421711,0.455956,0.483964,0.510363,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,other industrial feedstocks,refined liquids,0.00799109,0.015398,0.0178707,0.0214625,0.0301515,0.0395762,0.0551161,0.0771867,0.109056,0.145646,0.189298,0.238862,0.295345,0.35823,0.422717,0.485097,0.546525,0.603943,0.661675,0.721711,0.777824,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat cement,biomass,0.00284227,9.33E-04,0.00140649,0.00140649,0.001763492,0.002667861,0.004663976,0.007743558,0.011903878,0.016954374,0.022789223,0.029510034,0.035928813,0.040949142,0.04472737,0.047432705,0.04915527,0.05015844,0.050664553,0.050866172,0.050837715,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat cement,coal,0.00242428,0.00541317,0.00815766,0.00815766,0.01025452,0.01499163,0.02441739,0.03802173,0.05645441,0.079770626,0.107586922,0.142675021,0.178575372,0.208639474,0.232594479,0.25056255,0.262603413,0.269822904,0.273536965,0.274892817,0.274140091,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat cement,gas,0,0.00541317,0.00815766,0.00815766,0.00973259,0.01233966,0.0160434,0.01981529,0.023402167,0.028492581,0.035067866,0.044853761,0.056683945,0.067889403,0.078882412,0.08998552,0.100362441,0.110338469,0.118866342,0.124819406,0.128300902,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat cement,hydrogen,0,0,0,0,0,9.78E-05,0.001060383,0.002685341,0.005027763,0.008857338,0.015293081,0.023436257,0.032025218,0.039330069,0.046179496,0.052516563,0.057414666,0.061521602,0.063931237,0.064508594,0.064085452,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat cement,refined liquids,0.00309297,0.0069065,0.010408,0.010408,0.01401013,0.01909348,0.02466905,0.03160895,0.04070117,0.051231079,0.066221237,0.087419884,0.111907991,0.135125293,0.15823821,0.180694949,0.20204497,0.222957054,0.243382628,0.263147754,0.281686846,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat food processing,biomass,0.0919645,0.119954,0.128074,0.144896,0.1626638,0.184243133,0.210999698,0.239683003,0.268930775,0.297424175,0.323556194,0.347250765,0.369187154,0.39067261,0.411952442,0.432166275,0.450060381,0.465039818,0.477317385,0.487333204,0.494994642,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat food processing,coal,0.00170103,0.0013933,0.00186304,0.00685826,0.007717828,0.008664453,0.009676166,0.01051905,0.011356937,0.012370776,0.013436,0.014635915,0.015931041,0.017270588,0.018570007,0.019757935,0.020771524,0.021576444,0.022194402,0.022656976,0.022952825,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat food processing,electricity,0,0,0,0,0,1.85E-04,7.64E-04,0.002171368,0.00415823,0.006084885,0.008395992,0.011223346,0.014344097,0.017273264,0.019748249,0.021949249,0.024088744,0.026219749,0.028173865,0.029877746,0.031384306,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat food processing,gas,0,0.00244003,0.00435643,0.00214209,0.002333384,0.002482012,0.002483774,0.002194379,0.00176726,0.001559239,0.00148701,0.001503529,0.00161927,0.001792986,0.002011631,0.002274426,0.002562225,0.00287665,0.003166591,0.003377162,0.003508647,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat food processing,refined liquids,0.0070842,0.0153568,0.0341206,0.0240243,0.02817006,0.030496632,0.02970613,0.027000301,0.023818913,0.021874055,0.021975046,0.023517547,0.02607082,0.029260211,0.033104469,0.037419311,0.042136233,0.047268055,0.05267341,0.058144917,0.063500777,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,process heat food processing,solar,0,0,0,0,0,6.33E-06,3.46E-05,1.14E-04,2.37E-04,3.61E-04,5.14E-04,7.18E-04,9.69E-04,0.001221997,0.001450445,0.001670052,0.001901932,0.002150025,0.002392001,0.002614,0.002821178,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d1,electricity,2.85E-05,5.72E-05,8.45E-05,1.07E-04,2.22E-04,2.91E-04,4.48E-04,6.79E-04,0.00102704,0.00152874,0.00221035,0.00349113,0.00522207,0.00742456,0.0100977,0.013172,0.0164494,0.0198988,0.0233449,0.0265017,0.0295737,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d10,electricity,0.00241123,0.00488169,0.00740012,0.0108411,0.0153168,0.0203824,0.0275713,0.0347419,0.0429642,0.0518949,0.0607322,0.0686403,0.0750185,0.0793977,0.0816642,0.0819519,0.0805452,0.0779763,0.0744888,0.0704056,0.066678,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d2,electricity,5.04E-05,1.02E-04,1.81E-04,2.52E-04,4.43E-04,5.80E-04,8.79E-04,0.00129962,0.00189389,0.00295576,0.00458424,0.00681605,0.00967553,0.0131567,0.0172346,0.0216092,0.0261467,0.0306335,0.034744,0.0381857,0.0411901,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d3,electricity,7.25E-05,1.47E-04,2.56E-04,3.68E-04,7.13E-04,8.81E-04,0.00129761,0.00187564,0.00296545,0.0045646,0.00675617,0.0096664,0.0133342,0.0176899,0.0226464,0.0278633,0.0329831,0.03771,0.0417011,0.0446314,0.0469284,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d4,electricity,9.82E-05,1.94E-04,3.51E-04,5.18E-04,9.37E-04,0.001153,0.00164154,0.00254276,0.00395018,0.00599255,0.00872365,0.0122026,0.0164965,0.0213957,0.0267943,0.0323797,0.0376031,0.0422106,0.0458441,0.0482832,0.0501227,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d5,electricity,1.31E-04,2.55E-04,4.62E-04,6.87E-04,0.00122228,0.00160971,0.00226415,0.00343988,0.00514517,0.00749747,0.0106951,0.0148535,0.0198005,0.0253742,0.0312669,0.0370352,0.0424045,0.0468999,0.0500961,0.0518887,0.0529914,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d6,electricity,1.74E-04,3.51E-04,5.96E-04,9.11E-04,0.00157841,0.0021141,0.00297051,0.00441635,0.00652037,0.00939306,0.0130685,0.0175745,0.0229335,0.0289291,0.0350197,0.040949,0.046183,0.0503835,0.0532419,0.0546327,0.0552759,EJ,,,
