return-period,upper,lower
97,68.46026425939073,57.31393549248202
98,68.58204863803003,57.422389052221085
99,68.70256455956296,57.52967927663666
100,68.82183791494028,57.63583026730036
101,68.93989381300668,57.74086539045972
102,69.05675661163623,57.84480730652966
103,69.17244994733556,57.94767799812446
104,69.28699676340489,58.04949879671532
105,69.40041933673817,58.150290407992344
106,69.5127393033425,58.25007293600745
107,69.6239776826485,58.348865906166516
108,69.73415490068001,58.44668828713597
109,69.8432908121467,58.543558511725436
110,69.95140472151813,58.639494496801746
111,70.05851540313762,58.73451366228987
112,70.1646411204251,58.82863294930848
113,70.2697996442184,58.92186883748711
114,70.37400827030187,59.01423736151065
115,70.47728383616064,59.105754126929796
116,70.57964273700455,59.19643432527696
117,70.6811009410986,59.28629274852523
118,70.78167400443509,59.37534380292169
119,70.88137708478149,59.46360152222957
120,70.98022495513575,59.55107958040785
121,71.07823201661878,59.63779130375756
122,71.17541231083155,59.72374968256064
123,71.27177953170394,59.80896738223737
124,71.36734703686012,59.89345675404542
125,71.4621278585227,59.977229845342706
126,71.55613471398061,60.06029840943664
127,71.64938001563823,60.14267391503721
128,71.74187588066812,60.22436755533521
129,71.83363414028508,60.30539025672172
130,71.92466634865887,60.38575268716622
131,72.01498379148268,60.46546526426895
132,72.10459749421409,60.54453816300381
133,72.19351823000113,60.62298132316345
134,72.28175652731088,60.70080445652322
135,72.36932267727019,60.778017053733535
136,72.45622674073525,60.85462839095579
137,72.54247855509874,60.93064753625062
138,72.62808774084903,61.006083355731725
139,72.71306370788925,61.08094451949384
140,72.79741566162842,61.15523950732473
141,72.88115260885519,61.228976614212684
142,72.96428336340145,61.30216395565543
143,73.04681655160556,61.374809472780385
144,73.12876061758438,61.44692093728453
145,73.2101238283212,61.518505956200656
146,73.29091427857759,61.58957197649774
147,73.37113989563615,61.660126289522125
148,73.45080844388114,61.730176035285716
149,73.52992752922478,61.79972820660896
150,73.60850460338236,61.86878965312158
151,73.68654696800658,61.937367085130816
152,73.76406177868274,62.005467077358176
153,73.84105604879251,62.07309607255313
154,73.9175366532512,62.140260384987755
155,73.99351033212275,62.20696620383564
156,74.06898369411806,62.273219596442274
157,74.1439632199799,62.33902651148749
158,74.21845526576064,62.404392782048255
159,74.29246606599543,62.46932412856235
160,74.36600173677436,62.53382616169784
161,74.43906827871952,62.59790438513257
162,74.51167157986862,62.66156419824634
163,74.58381741846912,62.72481089872881
164,74.65551146568599,62.787649685106274
165,74.72675928822794,62.850085659192075
166,74.7975663508922,62.91212382846057
167,74.8679380190326,62.97376910834861
168,74.9378795609549,63.0350263244898
169,75.00739615023795,63.095900214877936
170,75.076492867989,63.156395431969656
171,75.14517470502908,63.21651654472117
172,75.21344656401702,63.27626804056713
173,75.28131326151026,63.33565432734096
174,75.3487795299658,63.39467973513816
175,75.41585001968318,63.45334851812648
176,75.48252930069191,63.511664856302986
177,75.54882186458721,63.569632857202755
178,75.61473212630838,63.627256557555064
179,75.68026442587345,63.684539924897
180,75.74542303006065,63.74148685913821
181,75.81021213404378,63.798101194082605
182,75.87463586298418,63.854386698908876
183,75.93869827357656,63.91034707960817
184,76.00240335555355,63.965985980383344
185,76.06575503314932,64.02130698500908
186,76.12875716652158,64.07631361815459
187,76.19141355313904,64.13100934667212
188,76.25372792912736,64.18539758084844
189,76.31570397058196,64.23948167562403
190,76.37734529484501,64.29326493177953
191,76.43865546174834,64.34675059709016
192,76.49963797482405,64.39994186744977
193,76.56029628248481,64.45284188796671
194,76.62063377917042,64.50545375402825
195,76.68065380646706,64.55778051233955
196,76.7403596541974,64.6098251619352
197,76.799754561482,64.66159065516392
198,76.85884171777465,64.71307989864934
199,76.91762426387042,64.76429575422495
200,76.97610529288887,64.81524103984586
201,77.03428785123279,64.86591853047796
202,77.09217493952215,64.9163309589639
203,77.14976951350636,64.96648101686841
204,77.20707448495176,65.01637135530152
205,77.26409272250945,65.066004585722
206,77.3208270525605,65.11538328072128
207,77.37728026004098,65.16450997478725
208,77.4334550892473,65.21338716505053
209,77.48935424462105,65.26201731201128
210,77.54498039151683,65.31040284025032
211,77.60033615694917,65.35854613912053
212,77.6554241303248,65.40644956342499
213,77.71024686415481,65.45411543407585
214,77.76480687475073,65.50154603873881
215,77.81910664290561,65.54874363246351
216,77.87314861455835,65.59571043829757
217,77.9269352014417,65.6424486478868
218,77.98046878171625,65.68896042206092
219,78.03375170058987,65.73524789140708
220,78.08678627092254,65.78131315682862
221,78.13957477381771,65.8271582900922
222,78.19211945920009,65.87278533436148
223,78.24442254637958,65.91819630471892
224,78.29648622460465,65.96339318867686
225,78.34831265360035,66.0083779466746
226,78.39990396409736,66.05315251256755
227,78.45126225834653,66.09771879410218
228,78.50238961062453,66.14207867338317
229,78.55328806772593,66.18623400732824
230,78.60395964944686,66.23018662811415
231,78.65440634905605,66.2739383436121
232,78.7046301337572,66.31749093781437
233,78.7546329451406,66.36084617125113
234,78.80441669962465,66.40400578139815
235,78.85398328888897,66.44697148307628
236,78.90333458029754,66.48974496884189
237,78.95247241731244,66.53232790936877
238,79.00139861989982,66.57472195382226
239,79.0501149849272,66.61692873022605
240,79.09862328655096,66.65894984581925
241,79.14692527659803,66.70078688740853
242,79.19502268493747,66.74244142171062
243,79.24291721984596,66.78391499568912
244,79.29061056836466,66.8252091368837
245,79.33810439664873,66.86632535373207
246,79.38540035031215,66.90726513588751
247,79.43250005475984,66.9480299545254
248,79.4794051155207,66.98862126264939
249,79.52611711856619,67.0290404953856
250,79.57263763062913,67.06928907027553
251,79.61896819951093,67.10936838755934
252,79.66511035438589,67.14927983045627
253,79.7110656060984,67.18902476543772
254,79.75683544745382,67.22860454249548
255,79.8024213535044,67.26802049540485
256,79.84782478182899,67.30727394198175
257,79.89304717280774,67.34636618433579
258,79.93808994989044,67.38529850911743
259,79.98295451986152,67.42407218776117
260,80.02764227309777,67.462688476723
261,80.07215458382235,67.50114861771405
262,80.11649281035443,67.53945383793011
263,80.16065829535108,67.57760535027418
264,80.20465236605001,67.61560435357933
265,80.24847633450122,67.65345203282206
266,80.29213149779923,67.6911495593356
267,80.33561913830899,67.72869809101758
268,80.37894052388688,67.76609877253327
269,80.42209690809887,67.80335273551566
270,80.465089530435,67.840461098763
271,80.50791961651697,67.87742496842928
272,80.55058837830563,67.9142454382149
273,80.5930970143026,67.95092358955179
274,80.63544670974758,67.9874604917847
275,80.67763863681446,68.02385720235128
276,80.71967395480073,68.0601147669559
277,80.761553810316,68.096234219743
278,80.80327933746656,68.13221658346617
279,80.84485165803466,68.1680628696528
280,80.88627188165813,68.20377407876936
281,80.92754110600302,68.23935120037908
282,80.96866041693607,68.2747952133009
283,81.00963088869186,68.31010708576244
284,81.05045358403989,68.34528777555326
285,81.09112955444448,68.38033823017189
286,81.13165984022615,68.41525938697345
287,81.1720454707179,68.45005217331317
288,81.21228746441781,68.4847175066864
289,81.25238682914215,68.51925629486874
290,81.29234456217364,68.55366943605219
291,81.33216165040604,68.58795781897763
292,81.37183907048907,68.62212232306766
293,81.41137778896932,68.65616381855574
294,81.45077876242891,68.69008316661316
295,81.49004293762084,68.72388121947336
296,81.52917125160357,68.75755882055486
297,81.568164631874,68.79111680458324
298,81.60702399649415,68.82455599770736
299,81.64575025422138,68.85787721761847
300,81.68434430463108,68.89108127366242
301,81.72280703824097,68.9241689669538
302,81.76113933663245,68.95714109048694
303,81.79934207256856,68.98999842924368
304,81.8374161101118,69.02274176030161
305,81.87536230473839,69.0553718529384
306,81.91318150345198,69.08788946873605
307,81.95087454489537,69.12029536168293
308,81.98844225945932,69.1525902782735
309,82.02588546939086,69.18477495760735
310,82.06320498889801,69.21685013148516
311,82.10040162425574,69.24881652450534
312,82.13747617390756,69.2806748541573
313,82.17442942856648,69.31242583091353
314,82.2112621713151,69.34407015832119
315,82.24797517770168,69.37560853309012
316,82.28456921583785,69.4070416451819
317,82.32104504649291,69.43837017789646
318,82.35740342318616,69.46959480795601
319,82.39364509227951,69.50071620559021
320,82.42977079306722,69.53173503461781
321,82.46578125786533,69.56265195252828
322,82.50167721209766,69.59346761056105
323,82.53745937438268,69.62418265378417
324,82.57312845661966,69.65479772117342
325,82.60868516406943,69.6853134456859
326,82.64413019543818,69.71573045433679
327,82.67946424295769,69.74604936827234
328,82.71468799246556,69.77627080284356
329,82.74980212348292,69.80639536767663
330,82.78480730929144,69.83642366674381
331,82.81970421701081,69.86635629843383
332,82.85449350767135,69.89619385561805
333,82.88917583629004,69.92593692572044
334,82.92375185194172,69.95558609078192
335,82.95822219783005,69.98514192752552
336,82.99258751136063,70.01460500742294
337,83.0268484242069,70.04397589675499
338,83.0610055623813,70.07325515667594
339,83.09505954630131,70.10244334327436
340,83.12901099085644,70.13154100763384
341,83.16286050547224,70.16054869589172
342,83.19660869417675,70.18946694929937
343,83.23025615566229,70.21829630427868
344,83.26380348334891,70.24703729248014
345,83.29725126544606,70.27569044083867
346,83.33060008501187,70.3042562716279
347,83.36385052001562,70.33273530251722
348,83.39700314339456,70.36112804662326
349,83.43005852311245,70.38943501256372
350,83.46301722221706,70.41765670450938
351,83.49587979889787,70.4457936222367
352,83.52864680653872,70.47384626117619
353,83.56131879377565,70.5018151124647
354,83.59389630455044,70.52970066299434
355,83.62637987816227,70.5575033954596
356,83.65877004932175,70.58522378840658
357,83.6910673482021,70.61286231627948
358,83.723272300491,70.64041944946808
359,83.75538542744093,70.66789565435309
360,83.78740724591691,70.69529139335037
361,83.81933826844858,70.72260712495762
362,83.85117900327548,70.74984330379628
363,83.88292995439787,70.77700038065701
364,83.91459162162062,70.80407880254037
365,83.9461645006009,70.83107901270006
366,83.97764908289437,70.85800145068454
367,84.00904585599946,70.8848465523779
368,84.04035530340275,70.91161475004075
369,84.07157790462043,70.93830647234826
370,84.10271413524538,70.96492214443269
371,84.13376446698567,70.99146218791876
372,84.1647293677108,71.01792702096526
373,84.19560930148904,71.04431705829961
374,84.22640472863165,71.07063271125753
375,84.25711610573151,71.09687438781857
376,84.28774388570442,71.1230424926433
377,84.31828851782561,71.14913742710695
378,84.34875044777291,71.17515958933832
379,84.37913011766074,71.20110937425088
380,84.40942796608083,71.22698717357953
381,84.4396444281378,71.25279337591344
382,84.46977993548646,71.27852836672943
383,84.49983491636887,71.30419252842586
384,84.52980979564961,71.32978624035485
385,84.55970499485008,71.35530987885312
386,84.5895209321855,71.38076381727595
387,84.61925802259786,71.40614842602695
388,84.64891667778983,71.43146407258881
389,84.6784973062595,71.456711121555
390,84.70800031333295,71.48188993465926
391,84.73742610119575,71.50700087080432
392,84.7667750689281,71.53204428609357
393,84.79604761253299,71.55702053385704
394,84.82524412497082,71.5819299646825
395,84.85436499618852,71.60677292644209
396,84.88341061315212,71.63154976432172
397,84.9123813598744,71.65626082084628
398,84.9412776174472,71.68090643590904
399,84.97009976406946,71.70548694679712
400,84.99884817507714,71.73000268821832
401,85.02752322297158,71.75445399232734
402,85.05612527744788,71.77884118875119
403,85.08465470542431,71.80316460461599
404,85.11311187106742,71.82742456456981
405,85.1414971358216,71.85162139080941
406,85.1698108584345,71.87575540310341
407,85.1980533949868,71.89982691881907
408,85.2262250989135,71.92383625294198
409,85.25432632103514,71.94778371810389
410,85.28235740957965,71.97166962460312
411,85.31031871021074,71.99549428042965
412,85.33821056605055,72.01925799128628
413,85.36603331770586,72.04296106061197
414,85.3937873032925,72.0666037896041
415,85.42147285845896,72.09018647724004
416,85.44909031641001,72.11370942029836
417,85.47664000793213,72.13717291338183
418,85.50412226141484,72.16057724893705
419,85.53153740287397,72.18392271727532
420,85.55888575597695,72.20720960659554
421,85.58616764206101,72.2304382030008
422,85.61338338015935,72.2536087905221
423,85.64053328702025,72.27672165113569
424,85.66761767713115,72.29977706478468
425,85.69463686273882,72.32277530939763
426,85.72159115386947,72.3457166609065
427,85.74848085835285,72.36860139326868
428,85.77530628183932,72.39142977848232
429,85.80206772782319,72.41420208660747
430,85.82876549766114,72.43691858578293
431,85.85539989059359,72.45957954224534
432,85.88197120376219,72.48218522034533
433,85.90847973223222,72.50473588256742
434,85.93492576900974,72.52723178954597
435,85.96130960506244,72.5496732000838
436,85.98763152933648,72.57206037116737
437,86.0138918287767,72.59439355798526
438,86.04009078834372,72.6166730139437
439,86.06622869103339,72.63889899068383
440,86.09230581789429,72.66107173809802
441,86.11832244804589,72.68319150434579
442,86.14427885869526,72.70525853586943
443,86.17017532515482,72.72727307740965
444,86.19601212085989,72.74923537202172
445,86.22178951738567,72.77114566109077
446,86.24750778446375,72.79300418434653
447,86.27316718999879,72.81481117987884
448,86.29876800008529,72.83656688415232
449,86.32431047902364,72.85827153202135
450,86.34979488933462,72.87992535674289
451,86.37522149177903,72.90152858999434
452,86.40059054536965,72.92308146188424
453,86.42590230738827,72.94458420096777
454,86.45115703340207,72.96603703426177
455,86.47635497727714,72.98744018725641
456,86.50149639119411,73.00879388392991
457,86.52658152566273,73.03009834676143
458,86.55161062953783,73.05135379674539
459,86.57658395003176,73.07256045340299
460,86.60150173273165,73.09371853479763
461,86.62636422161017,73.11482825754473
462,86.65117165904181,73.13588983682641
463,86.6759242858169,73.15690348640389
464,86.70062234115423,73.17786941862963
465,86.72526606271583,73.19878784445969
466,86.74985568661918,73.21965897346556
467,86.77439144745153,73.24048301384681
468,86.7988735782825,73.26126017244243
469,86.82330231067706,73.2819906547426
470,86.84767787471057,73.30267466490207
471,86.87200049897635,73.32331240574766
472,86.89627041060488,73.34390407879465
473,86.92048783527113,73.36444988425419
474,86.94465299721001,73.38495002104682
475,86.96876611922616,73.40540468681148
476,86.99282742270825,73.4258140779184
477,87.01683712763952,73.44617838947858
478,87.04079545261106,73.46649781535574
479,87.06470261483094,73.48677254817467
480,87.08855883013854,73.50700277933421
481,87.11236431301518,73.52718869901648
482,87.13611927659385,73.54733049619617
483,87.15982393267325,73.56742835865282
484,87.18347849172713,73.5874824729795
485,87.20708316291552,73.6074930245928
486,87.23063815409478,73.62746019774187
487,87.2541436718314,73.6473841755211
488,87.27759992140841,73.6672651398756
489,87.30100710683965,73.68710327161418
490,87.3243654308774,73.7068987504165
491,87.34767509502575,73.7266517548446
492,87.37093629954776,73.74636246234991
493,87.39414924347778,73.76603104928387
494,87.41731412462923,73.78565769090541
495,87.44043113960703,73.80524256139182
496,87.46350048381652,73.82478583384685
497,87.48652235147296,73.84428768030939
498,87.50949693561003,73.86374827176124
499,87.53242442809193,73.8831677781375
500,87.55530501962039,73.90254636833356
501,87.57813889974526,73.92188421021423
502,87.6009262568746,73.94118147062281
503,87.62366727828076,73.96043831538687
504,87.6463621501133,73.97965490932964
505,87.66901105740466,73.99883141627527
506,87.69161418408157,74.0179679990589
507,87.71417171297185,74.03706481953309
508,87.73668382581496,74.05612203857703
509,87.75915070326894,74.07513981610305
510,87.78157252491977,74.09411831106485
511,87.80394946929036,74.11305768146572
512,87.82628171384697,74.13195808436429
513,87.84856943501023,74.1508196758844
514,87.87081280816213,74.16964261122149
515,87.89301200765229,74.1884270446482
516,87.91516720680863,74.207173129524
517,87.93727857794448,74.22588101830159
518,87.95934629236692,74.24455086253434
519,87.98137052038251,74.26318281288157
520,88.00335143130813,74.28177701911815
521,88.0252891934756,74.30033363013894
522,88.04718397424267,74.31885279396832
523,88.06903593999698,74.337334657764
524,88.09084525616547,74.3557793678255
525,88.11261208722205,74.37418706960085
526,88.1343365966934,74.39255790769212
527,88.1560189471675,74.41089202586271
528,88.17765930030129,74.42918956704465
529,88.19925781682579,74.44745067334293
530,88.2208146565542,74.46567548604277
531,88.2423299783889,74.48386414561622
532,88.26380394032927,74.50201679172886
533,88.28523669947532,74.52013356324335
534,88.3066284120401,74.53821459823016
535,88.32797923334971,74.55626003396819
536,88.34928931785521,74.57427000695492
537,88.37055881913636,74.59224465291022
538,88.39178788991022,74.61018410678363
539,88.41297668203347,74.62808850275707
540,88.4341253465154,74.64595797425574
541,88.45523403351837,74.66379265394919
542,88.47630289236697,74.68159267375921
543,88.49733207155268,74.69935816486432
544,88.51832171874221,74.71708925770673
545,88.53927198078182,74.73478608199687
546,88.56018300370283,74.75244876671792
547,88.58105493273078,74.77007744013406
548,88.60188791228691,74.78767222979215
549,88.62268208599761,74.8052332625298
550,88.64343759669975,74.82276066448028
551,88.664154586444,74.8402545610758
552,88.68483319650315,74.85771507705458
553,88.70547356737669,74.87514233646513
554,88.7260758387973,74.89253646267214
555,88.74664014973493,74.90989757836016
556,88.76716663840301,74.92722580553905
557,88.78765544226489,74.94452126554975
558,88.80810669803802,74.96178407906831
559,88.82852054169915,74.97901436611016
560,88.8488971084917,74.99621224603713
561,88.86923653292776,75.01337783755898
562,88.88953894879677,75.03051125874123
563,88.90980448916866,75.04761262700802
564,88.93003328639782,75.06468205914584
565,88.95022547213179,75.08171967131099
566,88.97038117731282,75.09872557903128
567,88.99050053218622,75.11569989721335
568,89.01058366630022,75.13264274014267
569,89.0306307085182,75.14955422149441
570,89.0506417870157,75.16643445433084
571,89.07061702929126,75.183283551111
572,89.09055656216754,75.20010162369175
573,89.11046051179896,75.21688878333468
574,89.13032900367332,75.23364514070737
575,89.1501621626191,75.25037080589011
576,89.16996011280781,75.26706588837808
577,89.18972297776219,75.28373049708841
578,89.20945088035506,75.30036474035956
579,89.22914394282007,75.31696872596048
580,89.24880228675084,75.33354256109038
581,89.26842603310872,75.35008635238523
582,89.28801530222631,75.36660020592126
583,89.30757021381143,75.38308422721809
584,89.32709088695242,75.3995385212441
585,89.34657744011943,75.41596319241702
586,89.36602999117319,75.43235834461208
587,89.38544865736625,75.44872408116314
588,89.40483355534741,75.46506050486651
589,89.42418480116523,75.48136771798433
590,89.4435025102759,75.49764582225114
591,89.46278679754167,75.51389491887329
592,89.48203777723924,75.53011510853554
593,89.5012555630615,75.54630649140336
594,89.5204402681222,75.56246916712678
595,89.53959200496149,75.57860323484522
596,89.55871088554534,75.5947087931874
597,89.5777970212743,75.61078594027882
598,89.59685052298516,75.62683477374328
599,89.61587150095349,75.64285539070549
600,89.63486006489953,75.65884788779599
601,89.65381632399212,75.6748123611547
602,89.67274038684997,75.69074890643219
603,89.6916323615465,75.70665761879425
604,89.71049235561568,75.72253859292647
605,89.72932047605165,75.73839192303453
606,89.74811682931531,75.75421770284976
607,89.76688152133683,75.77001602563158
608,89.78561465751866,75.78578698417002
609,89.80431634274134,75.80153067079098
610,89.82298668136282,75.81724717735577
611,89.8416257772255,75.83293659526727
612,89.86023373365794,75.84859901547148
613,89.87881065347932,75.86423452846148
614,89.89735663900196,75.87984322427984
615,89.91587179203455,75.89542519252134
616,89.93435621388514,75.9109805223357
617,89.95281000536647,75.92650930243249
618,89.97123326679665,75.9420116210814
619,89.98962609800435,75.95748756611741
620,90.00798859832909,75.9729372249405
621,90.0263208666284,75.98836068452239
622,90.04462300127868,76.0037580314073
623,90.06289510017754,76.01912935171393
624,90.0811372607488,76.03447473113991
625,90.09934957994398,76.04979425496336
626,90.11753215424775,76.0650880080474
627,90.13568507967571,76.08035607483872
628,90.15380845178476,76.09559853937614
629,90.17190236567029,76.11081548528871
630,90.18996691597047,76.12600699579929
631,90.20800219687084,76.14117315372863
632,90.22600830210476,76.1563140414959
633,90.24398532495908,76.1714297411236
634,90.26193335827548,76.18652033423895
635,90.27985249445106,76.20158590207427
636,90.29774282544602,76.21662652547388
637,90.31560444278283,76.23164228489338
638,90.33343743754952,76.24663326040267
639,90.35124190040199,76.26159953168803
640,90.3690179215703,76.2765411780573
641,90.38676559085684,76.29145827843895
642,90.40448499764045,76.30635091138527
643,90.42217623087978,76.32121915507555
644,90.43983937911656,76.33606308731899
645,90.45747453047608,76.35088278555511
646,90.47508177267079,76.36567832685692
647,90.49266119300461,76.38044978793496
648,90.51021287837143,76.39519724513566
649,90.52773691526191,76.40992077444783
650,90.54523338976448,76.42462045150295
651,90.56270238756437,76.43929635157518
652,90.58014399395367,76.45394854958928
653,90.59755829382571,76.46857712011658
654,90.61494537168335,76.48318213738182
655,90.63230531163742,76.49776367526178
656,90.64963819741214,76.51232180729042
657,90.66694411234477,76.52685660665833
658,90.68422313939219,76.54136814621856
659,90.7014753611279,76.5558564984842
660,90.71870085974746,76.57032173563302
661,90.73589971706949,76.58476392950855
662,90.75307201454078,76.59918315162429
663,90.77021783323559,76.61357947316345
664,90.7873372538573,76.62795296498054
665,90.80443035674435,76.64230369760602
666,90.82149722186838,76.65663174124533
667,90.83853792884021,76.67093716578383
668,90.85555255690818,76.6852200407856
669,90.87254118496361,76.699480435498
670,90.88950389154085,76.71371841885207
671,90.90644075482061,76.72793405946501
672,90.92335185263133,76.74212742564212
673,90.94023726245216,76.75629858537864
674,90.95709706141388,76.77044760636132
675,90.97393132630148,76.78457455597011
676,90.990740133558,76.7986795012821
677,91.0075235592816,76.81276250906848
678,91.02428167923418,76.82682364580265
679,91.0410145688379,76.84086297765666
680,91.05772230318081,76.85488057050662
681,91.0744049570165,76.86887648993218
682,91.09106260476766,76.88285080121975
683,91.10769532052637,76.89680356936282
684,91.12430317805811,76.9107348590654
685,91.14088625080203,76.92464473474251
686,91.1574446118733,76.93853326052209
687,91.17397833406557,76.95240050024705
688,91.19048748985229,76.96624651747675
689,91.20697215138824,76.98007137548844
690,91.22343239051153,76.99387513727851
691,91.23986827874757,77.00765786556653
692,91.25627988730834,77.02141962279448
693,91.27266728709262,77.03516047112689
694,91.2890305486939,77.04888047245782
695,91.3053697423961,77.06257968840731
696,91.32168493817841,77.07625818032545
697,91.33797620571485,77.08991600929203
698,91.35424361438031,77.10355323612211
699,91.37048723324725,77.11716992136276
700,91.3867071310892,77.13076612529656
701,91.40290337638521,77.14434190794518
702,91.41907603731754,77.15789732906762
703,91.43522518177615,77.17143244816401
704,91.45135087735656,77.18494732447397
705,91.46745319136863,77.19844201698405
706,91.48353219083037,77.21191658442264
707,91.49958794247325,77.22537108526447
708,91.51562051274698,77.2388055777345
709,91.53162996781269,77.25222011980284
710,91.54761637355357,77.26561476919332
711,91.56357979557143,77.27898958338056
712,91.57952029918738,77.29234461959123
713,91.59543794944905,77.30567993480952
714,91.61133281112609,77.31899558577383
715,91.62720494871414,77.33229162898023
716,91.64305442643644,77.3455681206836
717,91.65888130824703,77.35882511690053
718,91.67468565782744,77.37206267340679
719,91.69046753859394,77.38528084574318
720,91.70622701369521,77.39847968921404
721,91.7219641460152,77.4116592588893
722,91.7376789981744,77.42481960960598
723,91.75337163253104,77.43796079596899
724,91.76904211118352,77.45108287235342
725,91.78469049596941,77.46418589290388
726,91.80031684847219,77.47726991153992
727,91.81592123001474,77.49033498195085
728,91.83150370166754,77.50338115760272
729,91.84706432424836,77.51640849173788
730,91.86260315832016,77.5294170373737
731,91.87812026419891,77.54240684730898
732,91.89361570194941,77.55537797412032
733,91.90908953138648,77.56833047016347
734,91.92454181208348,77.58126438758049
735,91.93997260336354,77.59417977829253
736,91.95538196430869,77.60707669400728
737,91.97076995375909,77.61995518621865
738,91.98613663031176,77.63281530620574
739,92.00148205232418,77.64565710503587
740,92.01680627791649,77.65848063356651
741,92.03210936497064,77.6712859424446
742,92.04739137113361,77.68407308210942
743,92.06265235381557,77.69684210279102
744,92.07789237019621,77.70959305451552
745,92.09311147722076,77.72232598710221
746,92.10830973160404,77.7350409501664
747,92.123487189832,77.74773799312133
748,92.13864390816173,77.76041716517804
749,92.15377994262272,77.77307851534638
750,92.16889534901959,77.78572209243747
751,92.18399018293036,77.79834794506236
752,92.19906449971121,77.81095612163605
753,92.21411835449513,77.82354667037634
754,92.22915180219476,77.83611963930625
755,92.24416489750061,77.84867507625292
756,92.25915769488853,77.86121302885336
757,92.27413024861092,77.8737335445477
758,92.28908261270985,77.88623667058998
759,92.30401484100699,77.89872245403964
760,92.31892698711235,77.91119094176932
761,92.3338191044223,77.92364218046276
762,92.34869124612072,77.93607621661624
763,92.36354346518272,77.94849309654147
764,92.3783758143711,77.96089286636283
765,92.39318834624191,77.9732755720221
766,92.40798111314245,77.98564125927666
767,92.42275416721333,77.99798997370158
768,92.43750756039076,78.01032176069124
769,92.45224134440787,78.02263666546081
770,92.46695557079184,78.03493473304368
771,92.48165029086849,78.04721600829542
772,92.49632555576412,78.05948053589549
773,92.51098141640347,78.07172836034542
774,92.52561792351275,78.08395952597147
775,92.54023512762026,78.09617407692528
776,92.5548330790578,78.10837205718487
777,92.56941182795931,78.12055351055386
