return-period,rp
23260.745107451075,120.78449997830434
23261.744967449675,120.78485710385249
23262.744827448274,120.78521421302742
23263.744687446873,120.78557130582665
23264.744547445473,120.78592838226915
23265.744407444075,120.78628544235237
23266.744267442675,120.78664248607386
23267.744127441274,120.78699951343106
23268.743987439873,120.7873565244215
23269.743847438473,120.78771351906416
23270.743707437075,120.78807049733501
23271.743567435675,120.78842745927456
23272.743427434274,120.78878440483732
23273.743287432873,120.78914133406374
23274.743147431473,120.78949824692982
23275.743007430076,120.78985514345459
23276.742867428675,120.79021202361402
23277.742727427274,120.79056888744857
23278.742587425873,120.7909257349343
23279.742447424473,120.79128256606866
23280.742307423072,120.79163938084919
23281.742167421675,120.7919961793163
23282.742027420274,120.7923529614246
23283.741887418873,120.792709727193
23284.741747417473,120.79306647664053
23285.741607416072,120.79342320974318
23286.741467414675,120.79377992651996
23287.741327413274,120.79413662694688
23288.741187411873,120.7944933110644
23289.741047410473,120.79484997884855
23290.740907409072,120.79520663029682
23291.740767407675,120.7955632654282
23292.740627406274,120.79591988421873
23293.740487404873,120.7962764866874
23294.740347403473,120.79663307285317
23295.740207402072,120.79698964269207
23296.740067400675,120.79734619620163
23297.739927399274,120.79770273340083
23298.739787397873,120.79805925428717
23299.739647396473,120.79841575885814
23300.739507395072,120.7987722471113
23301.739367393675,120.7991287190441
23302.739227392274,120.79948517467558
23303.739087390873,120.79984161400321
23304.738947389473,120.80019803700307
23305.738807388072,120.8005544437156
23306.738667386675,120.8009108341168
23307.738527385274,120.80126720822572
23308.738387383873,120.80162356601838
23309.738247382473,120.80197990753526
23310.738107381072,120.80233623273087
23311.737967379675,120.80269254162424
23312.737827378274,120.80304883423433
23313.737687376874,120.80340511055873
23314.737547375473,120.80376137057341
23315.737407374072,120.80411761429737
23316.737267372675,120.80447384172814
23317.737127371274,120.80483005288474
23318.736987369874,120.80518624774317
23319.736847368473,120.80554242632246
23320.736707367072,120.80589858862012
23321.73656736567,120.80625473463365
23322.736427364274,120.80661086436058
23323.736287362874,120.80696697779842
23324.736147361473,120.80732307496619
23325.736007360072,120.80767915586142
23326.73586735867,120.80803522048163
23327.735727357274,120.80839126882432
23328.735587355874,120.808747300887
23329.735447354473,120.80910331668873
23330.735307353072,120.80945931620548
23331.73516735167,120.8098152994778
23332.735027350274,120.8101712664602
23333.734887348874,120.81052721719323
23334.734747347473,120.81088315165287
23335.734607346072,120.81123906985817
23336.73446734467,120.81159497178514
23337.734327343274,120.81195085747433
23338.734187341874,120.81230672690172
23339.734047340473,120.81266258006484
23340.733907339072,120.81301841696126
23341.73376733767,120.81337423760993
23342.733627336274,120.81373004200847
23343.733487334874,120.81408583017587
23344.733347333473,120.81444160206661
23345.733207332072,120.81479735772126
23346.73306733067,120.81515309711583
23347.732927329274,120.81550882026937
23348.732787327874,120.81586452720092
23349.732647326473,120.81622021786492
23350.732507325072,120.81657589230204
23351.73236732367,120.81693155048818
23352.732227322274,120.81728719244245
23353.732087320874,120.81764281816237
23354.731947319473,120.81799842764545
23355.731807318072,120.81835402088922
23356.73166731667,120.81870959789121
23357.731527315274,120.81906515869203
23358.731387313874,120.81942070324608
23359.731247312473,120.81977623155095
23360.731107311072,120.82013174366878
23361.73096730967,120.82048723953243
