return-years,Max Surge (m)
1.300298267281174,7.642390746676712
1.3004457288639495,7.642760332813406
1.3005932795972457,7.652269997448608
1.3007409195514086,7.656924471802768
1.3008886487968563,7.664041380026243
1.30103646740408,7.665624256929115
1.3011843754436434,7.674403770966343
1.301332372986182,7.675944858064352
1.3014804601024055,7.69065029899758
1.3016286368630947,7.69733833140827
1.301776903339105,7.703218891618658
1.3019252596013635,7.705972163548614
1.3020737057208718,7.707585736527177
1.3022222417687028,7.7080592739377245
1.3023708678160046,7.717315655437304
1.302519583933998,7.723449363443278
1.3026683901939773,7.726130810076998
1.3028172866673098,7.728011851448677
1.3029662734254375,7.742417597959019
1.3031153505398754,7.7467566686348945
1.3032645180822129,7.753998607462795
1.3034137761241134,7.757362722419191
1.3035631247373138,7.797310962981152
1.3037125639936258,7.802059419713055
1.303862093964935,7.803889525452777
1.3040117147232015,7.804379619121102
1.3041614263404597,7.82871180437775
1.3043112288888192,7.836566615584419
1.3044611224404632,7.8389026386295
1.3046111070676503,7.851913865313557
1.304761182842714,7.860966832953611
1.3049113498380625,7.861582361765986
1.3050616081261788,7.871326597343187
1.305211957779622,7.873647691097871
1.3053623988710255,7.878353883895856
1.3055129314730982,7.8791387583943004
1.3056635556586245,7.883166123184271
1.3058142715004646,7.88967156775016
1.3059650790715545,7.893098066184488
1.3061159784449048,7.897697582954651
1.306266969693603,7.902900111413896
1.3064180528908123,7.905799467210402
1.3065692281097716,7.908990452907651
1.3067204954237963,7.913943765109389
1.3068718549062777,7.9180182048847865
1.307023306630684,7.925092624431505
1.3071748506705587,7.935181642648514
1.307326487099523,7.941417375744559
1.3074782159912741,7.9448900279358075
1.307630037419586,7.9485694350226375
1.3077819514583096,7.950873675110665
1.3079339581813725,7.9509228915723416
1.30808605766278,7.976773277721178
1.3082382499766134,7.979509329572225
1.3083905351970322,7.988831970269008
1.3085429133982727,7.989484323772894
1.308695384654649,7.990918948517853
1.308847949040552,8.022805357444783
1.3090006066304514,8.025084208270728
1.3091533574988932,8.038726634966022
1.3093062017205026,8.058793901440007
1.309459139369982,8.063449863512028
1.3096121705221113,8.06497109579714
1.3097652952517496,8.070887566911813
1.309918513633834,8.073478558302428
1.3100718257433792,8.076046688718481
1.3102252316554797,8.08043400802996
1.3103787314453066,8.091042155279736
1.3105323251881114,8.106994475708792
1.310686012959224,8.108843185442552
1.310839794834052,8.110953375427831
1.3109936708880834,8.111931679722229
1.3111476411968843,8.134921869590201
1.3113017058361007,8.137504425143884
1.311455864881457,8.144776368749227
1.3116101184087579,8.145448747251654
1.3117644664938868,8.147019836656762
1.3119189092128072,8.149437796964278
1.312073446641562,8.152917804039117
1.312228078856274,8.154263450665905
1.3123828059331455,8.161247493627176
1.3125376279484595,8.168121821083076
1.3126925449785791,8.18048739435353
1.3128475570999465,8.187077190610724
1.3130026643890853,8.194426001044011
1.3131578669225992,8.208374670193685
1.3133131647771727,8.220563577886546
1.31346855802957,8.224696347746361
1.313624046756637,8.230751821590784
1.3137796310353003,8.232596609555651
1.313935310942567,8.234062388126153
1.3140910865555255,8.249686877837338
1.3142469579513458,8.257184136250515
1.314402925207278,8.262828418352345
1.314558988400655,8.2676219092981
1.31471514760889,8.271811763810101
1.3148714029094788,8.274291199941722
1.3150277543799982,8.278415635532285
1.3151842020981068,8.282893463652508
1.3153407461415452,8.287033216756122
1.3154973865881368,8.290236478297228
1.3156541235157857,8.30491546017651
1.3158109570024796,8.309860799294272
1.3159678871262876,8.313453175569721
1.316124913965362,8.320201086967334
1.3162820375979363,8.32189123135032
1.3164392581023288,8.325185168594944
1.3165965755569389,8.325705444309934
1.3167539900402496,8.328716109160176
1.3169115016308266,8.332469582900995
1.3170691104073189,8.342275921451925
1.3172268164484584,8.34754139644625
1.3173846198330612,8.350715986365824
1.3175425206400257,8.351063153072786
1.3177005189483346,8.354590868027888
1.317858614837054,8.356021575366698
1.318016808385334,8.356081816475834
1.3181750996724084,8.359802869500383
1.318333488777595,8.360879638283706
1.3184919757802958,8.372628607762051
1.3186505607599965,8.382764858401432
1.3188092437962684,8.384097788773149
1.3189680249687659,8.389540945567884
1.3191269043572287,8.390960435802114
1.3192858820414808,8.396016273511144
1.3194449581014311,8.400595970747961
1.319604132617074,8.408436539756416
1.3197634056684877,8.412250318611973
1.3199227773358366,8.413378620118062
1.3200822476993699,8.418967786253493
1.3202418168394219,8.43746019643871
1.3204014848364125,8.44985472503986
1.320561251770848,8.45081106218899
1.3207211177233193,8.451598771587545
1.3208810827745034,8.458652817738502
1.3210411470051635,8.461663091070298
1.3212013104961486,8.463545535499353
1.3213615733283939,8.469060577366443
1.3215219355829209,8.470108356061044
1.321682397340837,8.473789382597163
1.3218429586833373,8.4794124037593
1.3220036196917022,8.5010867164317
1.3221643804473,8.510378646848928
1.3223252410315844,8.516277494057773
1.3224862015260974,8.520526790292685
1.3226472620124674,8.523839578861988
1.3228084225724102,8.53217350442922
1.3229696832877287,8.532698359271048
1.3231310442403135,8.537213733625885
1.3232925055121425,8.544002017110197
1.3234540671852815,8.550736150203383
1.3236157293418838,8.565714188446734
1.3237774920641907,8.56919063413421
1.3239393554345316,8.570978293641009
1.3241013195353242,8.57240729543475
1.3242633844490734,8.575305078412361
1.3244255502583744,8.576214964008376
1.3245878170459093,8.577971803494714
1.3247501848944487,8.587836602204106
1.3249126538868534,8.594423336913865
1.3250752241060713,8.597212361769177
1.3252378956351407,8.619409654552413
1.325400668557188,8.631274644703929
1.325563542955429,8.633490003282102
1.3257265189131695,8.637513709262365
1.325889596513804,8.640927647759064
1.3260527758408163,8.643005440821804
1.326216056977781,8.645198896076327
1.3263794400083615,8.653902462573214
1.3265429250163114,8.66093391564489
1.3267065120854744,8.677738295057296
1.3268702012997848,8.67935075934844
1.3270339927432664,8.691653093276543
1.3271978865000336,8.695184645439468
1.3273618826542917,8.697653815019203
1.3275259812903364,8.70223261704484
1.327690182492554,8.717066443065345
1.327854486345422,8.721364252357
1.328018892933509,8.725996552573724
1.3281834023414745,8.730133320192838
1.328348014654069,8.737559278630558
1.3285127299561348,8.745412242594256
1.3286775483326057,8.750526960400633
1.328842469868507,8.754963980012645
1.3290074946489558,8.758815901867013
1.329172622759161,8.759798596973285
1.3293378542844236,8.766353164589583
1.3295031893101366,8.767338409162818
1.3296686279217853,8.76934900058414
1.3298341702049479,8.769494176784656
1.3299998162452942,8.771169683896805
1.3301655661285867,8.774731285745585
1.3303314199406817,8.778918078266182
1.3304973777675275,8.782605624566134
1.3306634396951653,8.784427787614728
1.3308296058097298,8.786747677848291
1.330995876197449,8.790658859650643
1.3311622509446441,8.793832365528228
1.33132873013773,8.795342393707788
1.3314953138632148,8.802736706612205
1.3316620022077008,8.811935879866045
1.3318287952578847,8.821665998200675
1.3319956931005554,8.822837182733231
1.3321626958225976,8.828496512536125
1.33232980351099,8.828539191017374
1.3324970162528054,8.83007144645728
1.3326643341352111,8.831489962847002
1.332831757245469,8.835001420597312
1.3329992856709367,8.837419190105825
1.3331669194990652,8.837956438227174
1.3333346588174015,8.840505275462458
1.333502503713588,8.840665144741696
1.3336704542753617,8.841841913249056
1.3338385105905555,8.843862975474739
1.3340066727470972,8.847571442203535
1.3341749408330112,8.852261607480886
1.3343433149364174,8.852522097449885
1.3345117951455316,8.853642508092042
1.3346803815486652,8.85502013404399
1.3348490742342272,8.86516687662168
1.3350178732907207,8.868622053783739
1.3351867788067477,8.86993220258944
1.3353557908710052,8.876635368284502
1.3355249095722876,8.887104442220627
1.3356941349994862,8.893373028431125
1.3358634672415888,8.898710435839455
1.336032906387681,8.90758541029763
1.3362024525269454,8.921639503977584
1.3363721057486615,8.929038478573984
1.3365418661422068,8.940127289941948
1.336711733797057,8.951404843335457
1.3368817088027851,8.952425748943662
1.3370517912490616,8.959398938401904
1.3372219812256556,8.960011271526485
1.3373922788224344,8.963493695837535
1.337562684129363,8.967877235356848
1.3377331972365065,8.97111910732184
1.3379038182340266,8.989252157390691
1.3380745472121853,8.989475692456756
1.3382453842613424,8.995304006815656
1.3384163294719573,8.995462504192114
1.3385873829345887,9.02127916758184
1.3387585447398938,9.022291676642624
1.3389298149786304,9.029177642086765
1.3391011937416548,9.04249543886394
1.3392726811199234,9.053763043931465
1.339444277204493,9.074186468748827
1.3396159820865188,9.077307144659237
1.3397877958572582,9.078417903524088
1.3399597186080674,9.08941486464032
1.340131750430403,9.092153770239744
1.340303891415823,9.101137318011315
1.3404761416559852,9.10259486549761
1.340648501242649,9.108367271227179
1.3408209702676743,9.111377301204207
1.3409935488230214,9.114507876955475
1.3411662370007533,9.121680302007984
1.3413390348930334,9.121847663191476
1.3415119425921267,9.1298937188836
1.3416849601903995,9.135581178333625
1.3418580877803206,9.140312073173632
1.3420313254544607,9.143263686392078
1.342204673305492,9.152672192032982
1.3423781314261893,9.15406946600443
1.3425516999094294,9.154248486496268
1.3427253788481919,9.161230430783647
1.3428991683355591,9.166151643942124
1.3430730684647156,9.185620483492709
1.3432470793289493,9.186842343384994
1.343421201021651,9.187777731654105
1.343595433636315,9.188364938347632
1.3437697772665385,9.190998082760428
1.3439442320060222,9.19448777007945
1.3441187979485707,9.197065703400222
1.3442934751880924,9.202720748965033
1.3444682638185994,9.202896433161026
1.3446431639342076,9.212882434509732
1.3448181756291382,9.21840278054944
1.344993298997715,9.219058902411302
1.3451685341343678,9.220788919742379
1.3453438811336302,9.22481572069065
1.3455193400901413,9.234160688123902
1.345694911098644,9.239990675668988
1.3458705942539875,9.243188140331638
1.3460463896511252,9.250691742885122
1.3462222973851168,9.250855447925034
1.346398317551127,9.250918297260231
1.3465744502444255,9.256234699679993
1.3467506955603894,9.258030768855694
1.3469270535945,9.270692219388572
1.3471035244423464,9.273214212296992
1.3472801081996222,9.281641034601295
1.3474568049621285,9.288687072684935
1.347633614825773,9.29020982114387
1.3478105378865695,9.292784141274735
1.347987574240639,9.294069404532683
1.3481647239842094,9.2951151791937
1.3483419872136158,9.29734020510644
1.3485193640253004,9.301676469677389
1.3486968545158131,9.303955236656595
1.348874458781811,9.309320504540207
1.3490521769200592,9.317165522285906
1.3492300090274307,9.321129267399666
1.3494079552009066,9.321475984165197
1.3495860155375756,9.324618547490498
1.349764190134636,9.327774423756846
1.349942479089393,9.334020761217168
1.3501208824992617,9.345656876000742
1.3502994004617654,9.3642405152777
1.3504780330745365,9.372508594058473
1.350656780435316,9.380645372058396
1.350835642641955,9.388845002088104
1.3510146197924138,9.390936755449241
1.3511937119847615,9.39523921902831
1.3513729193171777,9.397605859672048
1.3515522418879518,9.409306609561794
1.3517316797954826,9.410293430693395
1.3519112331382799,9.415383853286075
1.3520909020149636,9.416746619172423
1.352270686524263,9.416779440176448
1.3524505867650198,9.417649227944235
1.352630602836185,9.418427213425623
1.352810734836822,9.423229592981285
1.3529909828661035,9.429632131456774
1.3531713470233149,9.431207723241306
1.3533518274078522,9.437190329503807
1.3535324241192237,9.439797966185404
1.353713137257049,9.444116988585556
1.3538939669210592,9.446790023863482
1.354074913211098,9.465175511184249
1.3542559762271218,9.47343713629655
1.3544371560691975,9.485062810635068
1.3546184528375063,9.486265588666045
1.3547998666323415,9.487259840957922
1.3549813975541092,9.48753504779803
1.3551630457033286,9.48937522767873
1.3553448111806314,9.489848061880314
1.3555266940867636,9.49356419274644
1.355708694522584,9.505415145696709
1.3558908125890654,9.509847959300055
1.3560730483872943,9.512780524882341
1.3562554020184707,9.513710454551141
1.3564378735839093,9.515084267430964
1.3566204631850391,9.520129461969379
1.3568031709234027,9.522557951240998
1.356985996900658,9.52482945386986
1.357168941218578,9.525727858996333
1.3573520039790494,9.533837391806214
1.3575351852840758,9.533956371484885
1.3577184852357738,9.538009077746894
1.3579019039363773,9.540226730674867
1.3580854414882344,9.542362908339369
1.3582690979938106,9.545735399684743
1.3584528735556851,9.551522579843956
1.358636768276555,9.5567611964293
1.3588207822592329,9.565895659512606
1.3590049156066473,9.566372972337891
1.3591891684218445,9.567904648628993
1.3593735408079863,9.570672084102899
1.3595580328683525,9.574742745017804
1.3597426447063383,9.575189486089954
1.3599273764254582,9.585098285471801
1.3601122281293427,9.590349967156207
1.3602971999217397,9.590566225164222
1.360482291906516,9.595275008633832
1.3606675041876553,9.608993290348167
1.3608528368692596,9.61053438121538
1.361038290055549,9.61202906889477
1.3612238638508625,9.613547157649549
1.361409558359657,9.615083354690348
1.3615953736865087,9.621745115168626
1.361781309936112,9.635592975155916
1.3619673672132813,9.63646819381376
1.3621535456229494,9.646972439852135
1.362339845270169,9.64724667813088
1.3625262662601119,9.65001094616017
1.36271280869807,9.650607533369843
1.3628994726894552,9.658996787688721
1.3630862583397994,9.660738115349307
1.363273165754754,9.662295006973826
1.3634601950400926,9.666553346571352
1.3636473463017076,9.667116567963307
1.3638346196456128,9.668924431420766
1.3640220151779434,9.681190371431498
1.364209533004955,9.687057297204792
1.3643971732330253,9.68977121142587
1.3645849359686524,9.69381827793199
1.364772821318457,9.696845903381913
1.364960829389181,9.702663876774222
1.3651489602876887,9.708051195776743
1.3653372141209663,9.708828365547317
1.3655255909961224,9.71293699706184
1.3657140910203878,9.71397217121357
1.365902714301117,9.715710376540518
1.3660914609457862,9.722742516195725
1.3662803310619953,9.724717925074414
1.366469324757467,9.7257737377825
1.3666584421400476,9.730798256866521
1.3668476833177072,9.733825080729993
1.3670370483985392,9.741274663990064
1.3672265374907608,9.743628022510482
1.3674161507027145,9.743697119489097
1.3676058881428654,9.746623147602271
1.3677957499198043,9.75056271407105
1.3679857361422458,9.752517094289622
1.3681758469190304,9.757655608850532
1.3683660823591222,9.759183061358247
1.3685564425716112,9.761686318762406
1.3687469276657134,9.76280922519612
1.3689375377507687,9.766601836974017
1.3691282729362444,9.767468025568716
1.3693191333317327,9.767532588713873
1.3695101190469525,9.772165063400298
1.3697012301917477,9.78731760725702
1.3698924668760906,9.78752526041123
1.370083829210078,9.794437368882987
1.3702753173039357,9.795927061763717
1.3704669312680142,9.799439414900949
1.3706586712127933,9.816495250582587
1.3708505372488784,9.821101211228028
1.3710425294870037,9.823448468177377
1.3712346480380304,9.827854365010648
1.3714268930129478,9.829800101328258
1.3716192645228735,9.83407517046607
1.3718117626790531,9.842094854579617
1.3720043875928607,9.84749626715994
1.3721971393757992,9.849272714474377
1.3723900181395006,9.854845171627924
1.3725830239957246,9.855409895279003
1.372776157056362,9.862669490542583
1.3729694174334315,9.863397742596142
1.373162805239082,9.866472639468551
1.3733563205855928,9.876817010487793
1.3735499635853714,9.877457700473753
1.3737437343509573,9.87871899322167
1.373937632995019,9.879901953336127
1.3741316596303563,9.881326490112418
1.3743258143698998,9.88963072758824
1.3745200973267102,9.890543865517843
1.3747145086139798,9.891632743717864
1.3749090483450324,9.895501626020492
1.3751037166333226,9.897466344419044
1.3752985135924376,9.90092682834741
1.3754934393360956,9.913639093178116
1.3756884939781473,9.913775159440133
1.3758836776325754,9.914989693796084
1.3760789904134951,9.924869425662292
1.3762744324351546,9.927918699790798
1.3764700038119344,9.93230921083367
1.376665704658348,9.935821235683825
1.3768615350890425,9.94156362735423
1.3770574952187982,9.943203798874778
1.377253585162529,9.9482147096666
1.3774498050352824,9.95577219629487
1.37764615495224,9.955922973283812
1.3778426350287183,9.959057426730205
1.3780392453801664,9.964135150761535
1.3782359861221698,9.973073678394131
1.3784328573704479,9.97460763644802
1.3786298592408552,9.978986490826381
1.3788269918493814,9.980002488407028
1.379024255312151,9.980529439706123
1.3792216497454255,9.987192395863534
1.3794191752656002,9.995729801245872
1.3796168319892081,9.997042591031319
1.3798146200329173,9.999665546678953
1.3800125395135323,10.004261157819442
1.3802105905479949,10.014542736507245
1.380408773253383,10.014885899979372
1.3806070877469112,10.016337407488178
1.380805534145932,10.019483186394869
1.3810041125679349,10.020232685878668
1.3812028231305469,10.024044187463772
1.381401665951533,10.031671548658384
1.3816006411487955,10.038665188747958
1.3817997488403755,10.038774651722186
1.3819989891444522,10.039771705345782
1.3821983621793434,10.044102985576865
1.382397868063506,10.047185951860165
1.3825975069155354,10.05084638532194
1.3827972788541658,10.057300846886353
1.382997183998272,10.058119522713179
1.3831972224668674,10.058315887488908
1.3833973943791054,10.060482695507833
1.3835976998542798,10.064654240465067
1.383798139011824,10.069089934674324
1.3839987119713117,10.069948828968442
1.3841994188524585,10.073251094660627
1.3844002597751193,10.076758674195805
1.3846012348592904,10.076924822328401
1.3848023442251103,10.094765709231758
1.3850035879928575,10.103431289644107
1.3852049662829529,10.10862932082129
1.3854064792159597,10.110251110734994
1.3856081269125824,10.110336679404451
1.385809909493668,10.110986300513462
1.386011827080206,10.112201088396963
1.386213879793329,10.113620403095116
1.3864160677543118,10.122905247349577
1.3866183910845726,10.12563666300439
1.3868208499056736,10.13546040912076
1.3870234443393195,10.135829370221684
1.387226174507359,10.13827774859454
1.3874290405317853,10.15241948208308
1.3876320425347355,10.157601590871863
1.3878351806384905,10.162365347429342
1.3880384549654774,10.162811992676026
1.388241865638266,10.172300336641623
1.3884454127795731,10.17402791910395
1.3886490965122593,10.17459199755168
1.3888529169593313,10.179863104739745
1.3890568742439415,10.180452269802194
1.3892609684893884,10.183502655352108
1.3894651998191159,10.184935767923815
1.389669568356715,10.185782983230496
1.3898740742259226,10.18949119028208
1.390078717550623,10.196002974876922
1.390283498454847,10.19818055552683
1.390488417062773,10.201313037705754
1.3906934734987262,10.201787771975841
1.39089866788718,10.206635562713627
1.3911040003527555,10.207210101612374
1.3913094710202218,10.2078106896199
1.3915150800144966,10.21147365088735
1.391720827460646,10.213762148974201
1.3919267134838842,10.214710228639998
1.3921327382095754,10.214828468192417
1.3923389017632324,10.218645241546806
1.392545204270517,10.22405584641218
1.3927516458572422,10.226914219612127
1.3929582266493687,10.226945726950579
1.3931649467730087,10.229281939886352
1.3933718063544245,10.251588963156156
1.3935788055200289,10.251758030486364
1.3937859443963854,10.253110024470837
1.393993223110208,10.255822789689084
1.3942006417883621,10.263083053150801
1.3944082005578653,10.272505105806857
1.3946158995458866,10.274422531617759
1.394823738879746,10.278657554793408
1.395031718686916,10.283561086626179
1.3952398390950222,10.285114638269748
1.3954481002318417,10.292170256509424
1.3956565022253054,10.292412371520141
1.395865045203496,10.300816852109286
1.3960737292946503,10.310905192945603
1.396282554627159,10.311989998868462
1.3964915213295652,10.312746441089233
1.3967006295305673,10.316013746565378
1.3969098793590167,10.317854056431889
1.3971192709439202,10.32094854781618
1.397328804414438,10.326714229028259
1.3975384798998869,10.327238229718512
1.397748297529737,10.329075498110878
1.3979582574336151,10.335400627131092
1.3981683597413026,10.336069920641151
1.3983786045827373,10.341020640438234
1.398588992088013,10.34551438643949
1.3987995223873795,10.346170997919273
1.3990101956112433,10.346615576594846
1.3992210118901671,10.349227018617892
1.3994319713548713,10.350613647714326
1.3996430741362331,10.3528816494745
1.3998543203652878,10.361383718549199
1.4000657101732275,10.362741920885572
1.4002772436914024,10.363458765793949
1.4004889210513212,10.376158279029838
1.4007007423846503,10.38668565697327
1.400912707823216,10.387884750945908
1.4011248174990028,10.389083283008855
1.401337071544153,10.395745412870578
1.401549470090971,10.404244595562604
1.4017620132719186,10.40659688476983
1.4019747012196182,10.406725125037832
1.402187534066852,10.414607032290913
1.4024005119465628,10.415761319813729
1.402613634991854,10.44473553350507
1.40282690333599,10.445487326457679
1.4030403171123955,10.449865971586858
1.4032538764546567,10.450475861953851
1.403467581496522,10.451492546228245
1.403681432371901,10.453653996380739
1.4038954292148655,10.453820301589666
1.4041095721596493,10.466295912409183
1.4043238613406492,10.475084763041561
1.4045382968924247,10.476687258859872
1.4047528789496972,10.482300939637831
1.4049676076473532,10.482414668895506
1.4051824831204416,10.48860043472373
1.405397505504175,10.48961146172957
1.4056126749339304,10.49035582601357
1.4058279915452485,10.494377044263068
1.4060434554738357,10.496043576556497
1.4062590668555615,10.501707445538239
1.4064748258264612,10.50274906765367
1.4066907325227362,10.505377294652176
1.4069067870807517,10.505402835312362
1.4071229896370399,10.505957383179503
1.4073393403282985,10.506537621550171
1.4075558392913918,10.507904976156256
1.4077724866633503,10.513178852961918
1.4079892825813711,10.528608116689803
1.4082062271828193,10.545600000481489
1.4084233206052257,10.548104121302071
1.40864056298629,10.548186215401332
1.4088579544638793,10.559557660830489
